FIPS,STNAME,CTYNAME,CENSUS1900POP,CENSUS1910POP,CENSUS1920POP,CENSUS1930POP,CENSUS1940POP,CENSUS1950POP,CENSUS1960POP,CENSUS1970POP,CENSUS1980POP,CENSUS1990POP,CENSUS2000POP,CENSUS2010POP,POPESTIMATE2015,CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,Central/Outlying County
31147,Nebraska,Richardson County,19614,17448,18968,19826,19178,16886,13903,12277,11315,9937,9531,8363,8025,,,,,,,,
31149,Nebraska,Rock County,2809,3627,3703,3366,3977,3026,2554,2231,2383,2019,1756,1526,1417,,,,,,,,
31151,Nebraska,Saline County,18252,17866,16514,16356,15010,14046,12542,12809,13131,12715,13843,14200,14196,,,,,,,,
31153,Nebraska,Sarpy County,9080,9274,9370,10402,10835,15693,31281,63696,86015,102583,122595,158840,175173,36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Central
31155,Nebraska,Saunders County,22085,21179,20589,20167,17892,16923,17270,17018,18716,18285,19830,20780,20949,36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Outlying
31157,Nebraska,Scotts Bluff County,2552,8355,20710,28644,33917,33939,33809,36432,38344,36025,36951,36970,36245,42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Central
31159,Nebraska,Seward County,15690,15895,15867,15938,14167,13155,13581,14460,15789,15450,16496,16750,16994,30700,,339,"Lincoln, NE",Metropolitan Statistical Area,,"Lincoln-Beatrice, NE",Outlying
31161,Nebraska,Sheridan County,6033,7328,9625,10793,9869,9539,9049,7285,7544,6750,6198,5469,5216,,,,,,,,
31163,Nebraska,Sherman County,6550,8278,8877,9122,7764,6421,5382,4725,4226,3718,3318,3152,3036,,,,,,,,
31165,Nebraska,Sioux County,2055,5599,4528,4667,4001,3124,2575,2034,1845,1549,1475,1311,1276,42420,,,"Scottsbluff, NE",Micropolitan Statistical Area,,,Outlying
31167,Nebraska,Stanton County,6959,7542,7756,7809,6887,6387,5783,5758,6549,6244,6455,6129,5944,35740,,,"Norfolk, NE",Micropolitan Statistical Area,,,Outlying
31169,Nebraska,Thayer County,14325,14775,13976,13684,12262,10563,9118,7779,7582,6635,6055,5228,5129,,,,,,,,
31171,Nebraska,Thomas County,628,1191,1773,1510,1553,1206,1078,954,973,851,729,647,693,,,,,,,,
31173,Nebraska,Thurston County,6517,8704,9589,10462,10243,8590,7237,6942,7186,6936,7171,6940,7073,,,,,,,,
31175,Nebraska,Valley County,7339,9480,9823,9533,8163,7252,6590,5783,5633,5169,4647,4260,4168,,,,,,,,
31177,Nebraska,Washington County,13086,12738,12180,12095,11578,11511,12103,13310,15508,16607,18780,20234,19917,36540,,420,"Omaha-Council Bluffs, NE-IA",Metropolitan Statistical Area,,"Omaha-Council Bluffs-Fremont, NE-IA",Outlying
31179,Nebraska,Wayne County,9862,10397,9725,10566,9880,10129,9959,10400,9858,9364,9851,9595,9366,,,,,,,,
31181,Nebraska,Webster County,11619,12008,10922,10210,8071,7395,6224,6477,4858,4279,4061,3812,3592,,,,,,,,
31183,Nebraska,Wheeler County,1362,2292,2531,2335,2170,1526,1297,1054,1060,948,886,818,779,,,,,,,,
31185,Nebraska,York County,18205,18721,17146,17239,14874,14346,13724,13685,14798,14428,14598,13665,13797,,,,,,,,
32001,Nevada,Churchill County,830,2811,4649,5075,5317,6161,8452,10513,13917,17938,23982,24877,23957,21980,,,"Fallon, NV",Micropolitan Statistical Area,,,Central
32003,Nevada,Clark County,---,3321,4859,8532,16414,48289,127016,273288,463087,741459,1375765,1951269,2096717,29820,,332,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,,"Las Vegas-Henderson, NV",Central
32005,Nevada,Douglas County,1534,1895,1825,1840,2056,2029,3481,6882,19421,27637,41259,46997,47404,23820,,456,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Central
32007,Nevada,Elko County,5688,8133,8083,9960,10912,11654,12011,13958,17269,33530,45291,48818,51728,21220,,,"Elko, NV",Micropolitan Statistical Area,,,Central
32009,Nevada,Esmeralda County,1972,9369,2410,1077,1554,614,619,629,777,1344,971,783,830,,,,,,,,
32011,Nevada,Eureka County,1954,1830,1350,1333,1361,896,767,948,1198,1547,1651,1987,2029,21220,,,"Elko, NV",Micropolitan Statistical Area,,,Outlying
32013,Nevada,Humboldt County,4463,6825,3743,3795,4743,4838,5708,6375,9434,12844,16106,16528,17017,49080,,,"Winnemucca, NV",Micropolitan Statistical Area,,,Central
32015,Nevada,Lander County,1534,1786,1484,1714,1745,1850,1566,2666,4076,6266,5794,5775,5873,,,,,,,,
32017,Nevada,Lincoln County,3284,3489,2287,3601,4130,3837,2431,2557,3732,3775,4165,5345,5136,,,,,,,,
32019,Nevada,Lyon County,2268,3568,4078,3810,4076,3679,6143,8221,13594,20001,34501,51980,51974,22280,,456,"Fernley, NV",Micropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Central
32021,Nevada,Mineral County,---,---,1848,1863,2342,5560,6329,7051,6217,6475,5071,4772,4420,,,,,,,,
32023,Nevada,Nye County,1140,7513,6504,3989,3606,3101,4374,5599,9048,17781,32485,43946,42966,37220,,332,"Pahrump, NV",Micropolitan Statistical Area,,"Las Vegas-Henderson, NV",Central
32027,Nevada,Pershing County,---,---,2803,2652,2713,3103,3199,2670,3408,4336,6693,6753,6618,,,,,,,,
32029,Nevada,Storey County,3673,3045,1469,667,1216,671,568,695,1503,2526,3399,4010,3876,39900,,456,"Reno, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Outlying
32031,Nevada,Washoe County,9141,17434,18627,27158,32476,50205,84743,121068,193623,254667,339486,421407,442453,39900,,456,"Reno, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Central
32033,Nevada,White Pine County,1961,7441,8935,11771,12377,9424,9808,10150,8167,9264,9181,10030,9873,,,,,,,,
32510,Nevada,Carson City,2893,3415,2453,2221,3209,4172,8063,15468,32022,40443,52457,55274,54068,16180,,456,"Carson City, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Central
33001,New Hampshire,Belknap County,19526,21309,21178,22623,24328,26632,28912,32367,42884,49216,56325,60088,60370,29060,,148,"Laconia, NH",Micropolitan Statistical Area,,"Boston-Worcester-Providence, MA-RI-NH-CT",Central
33003,New Hampshire,Carroll County,16895,16316,15017,14277,15589,15868,15829,18548,27931,35410,43666,47818,47399,,,,,,,,
33005,New Hampshire,Cheshire County,31321,30659,30975,33685,34953,38811,43342,52364,62116,70121,73825,77117,76288,28300,,,"Keene, NH",Micropolitan Statistical Area,,,Central
33007,New Hampshire,Coos County,29468,30753,36093,38959,39274,35932,37140,34291,35147,34828,33111,33055,32343,13620,,,"Berlin, NH",Micropolitan Statistical Area,,,Central
33009,New Hampshire,Grafton County,40844,41652,40572,42816,44645,47923,48857,54914,65806,74929,81743,89118,89439,30100,,,"Lebanon, NH-VT",Micropolitan Statistical Area,,,Central
33011,New Hampshire,Hillsborough County,112640,126072,135512,140165,144888,156987,178161,223941,276608,336073,380841,400721,408985,31700,,148,"Manchester-Nashua, NH",Metropolitan Statistical Area,,"Boston-Worcester-Providence, MA-RI-NH-CT",Central
33013,New Hampshire,Merrimack County,52430,53335,51770,56152,60710,63022,67785,80925,98302,120005,136225,146445,148649,18180,,148,"Concord, NH",Micropolitan Statistical Area,,"Boston-Worcester-Providence, MA-RI-NH-CT",Central
33015,New Hampshire,Rockingham County,51118,52188,52498,53750,58142,70059,99029,138951,190345,245845,277359,295223,302691,14460,40484,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Central
33017,New Hampshire,Strafford County,39337,38951,38546,38580,43553,51567,59799,70431,85408,104233,112233,123143,127038,14460,40484,148,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Outlying
33019,New Hampshire,Sullivan County,18009,19337,20922,24286,25442,26441,28067,30949,36063,38592,40458,43742,43148,30100,,,"Lebanon, NH-VT",Micropolitan Statistical Area,,,Outlying
34001,New Jersey,Atlantic County,46402,71894,83914,124823,124066,132399,160880,175043,194119,224327,252552,274549,270153,12100,,428,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34003,New Jersey,Bergen County,78441,138002,210703,364977,409646,539139,780255,898012,845385,825380,884118,905116,926391,35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Central
34005,New Jersey,Burlington County,58241,66565,81770,93541,97013,135910,224499,323132,362542,395066,423394,448734,446832,37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34007,New Jersey,Camden County,107643,142029,190508,252312,255727,300743,392035,456291,471650,502824,508932,513657,507638,37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34009,New Jersey,Cape May County,13201,19745,19460,29486,28919,37131,48555,59554,82266,95089,102326,97265,94160,36140,,428,"Ocean City, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34011,New Jersey,Cumberland County,51193,55153,61348,69895,73184,88597,106850,121374,132866,138053,146438,156898,154712,47220,,428,"Vineland-Bridgeton, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34013,New Jersey,Essex County,359053,512886,652089,833513,837340,905949,923545,929986,851116,778206,793633,783969,790439,35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Central
34015,New Jersey,Gloucester County,31905,37368,48224,70802,72219,91727,134840,172681,199917,230082,254673,288288,290943,37980,15804,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Camden, NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34017,New Jersey,Hudson County,386048,537231,629154,690730,652040,647437,610734,609266,556972,553099,608975,634266,664492,35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Central
34019,New Jersey,Hunterdon County,34507,33569,32885,34728,36766,42736,54107,69718,87361,107776,121989,128349,125452,35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Central
34021,New Jersey,Mercer County,95365,125657,159881,187143,197318,229781,266392,303968,307863,325824,350761,366513,368124,45940,,408,"Trenton-Princeton, NJ",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Central
34023,New Jersey,Middlesex County,79762,114426,162334,212208,217077,264872,433856,583813,595893,671780,750162,809858,825546,35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Central
34025,New Jersey,Monmouth County,82057,94734,104925,147209,161238,225327,334401,459379,503173,553124,615301,630380,624079,35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Central
34027,New Jersey,Morris County,65156,74704,82694,110445,125732,164371,261620,383454,407630,421353,470212,492276,494259,35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Central
34029,New Jersey,Ocean County,19747,21318,22155,33069,37706,56622,108241,208470,346038,433203,510916,576567,587091,35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Central
34031,New Jersey,Passaic County,155202,215902,259174,302129,309353,337093,406618,460782,447585,453060,489049,501226,504629,35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Central
34033,New Jersey,Salem County,25530,26999,36572,36834,42274,49508,58711,60346,64676,65294,64285,66083,63732,37980,48864,428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,"Wilmington, DE-MD-NJ","Philadelphia-Reading-Camden, PA-NJ-DE-MD",Central
34035,New Jersey,Somerset County,32948,38820,47991,65132,74390,99052,143913,198372,203129,240279,297490,323444,329626,35620,35154,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New Brunswick-Lakewood, NJ","New York-Newark, NY-NJ-CT-PA",Central
34037,New Jersey,Sussex County,24134,26781,24905,27830,29632,34423,49255,77528,116119,130943,144166,149265,143004,35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Central
34039,New Jersey,Union County,99353,140197,200157,305209,328344,398138,504255,543116,504094,493819,522541,536499,549905,35620,35084,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"Newark, NJ-PA","New York-Newark, NY-NJ-CT-PA",Central
34041,New Jersey,Warren County,37781,43187,45057,49319,50181,54374,63220,73879,84429,91607,102437,108692,106742,10900,,,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,,,Central
35001,New Mexico,Bernalillo County,28630,23606,29855,45430,69391,145673,262199,315774,419700,480577,556678,662564,676248,10740,,106,"Albuquerque, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35003,New Mexico,Catron County,---,---,---,3282,4881,3533,2773,2198,2720,2563,3543,3725,3476,,,,,,,,
35005,New Mexico,Chaves County,4773,16850,12075,19549,23980,40605,57649,43335,51103,57849,61382,65645,65825,40740,,,"Roswell, NM",Micropolitan Statistical Area,,,Central
35006,New Mexico,Cibola County,---,---,---,---,---,---,---,---,---,23794,25595,27213,27044,24380,,,"Grants, NM",Micropolitan Statistical Area,,,Central
35007,New Mexico,Colfax County,10150,16460,21550,19157,18718,16761,13806,12170,13667,12925,14189,13750,12429,,,,,,,,
35009,New Mexico,Curry County,---,11443,11236,15809,18159,23351,32691,39517,42019,42207,45044,48376,50290,17580,,188,"Clovis, NM",Micropolitan Statistical Area,,"Clovis-Portales, NM",Central
35011,New Mexico,De Baca County,---,---,3196,2893,3725,3464,2991,2547,2454,2252,2240,2022,1873,,,,,,,,
35013,New Mexico,Do�a Ana County,10187,12893,16548,27455,30411,39557,59948,69773,96340,135510,174682,209233,214034,29740,,238,"Las Cruces, NM",Metropolitan Statistical Area,,"El Paso-Las Cruces, TX-NM",Central
35015,New Mexico,Eddy County,3229,12400,9116,15842,24311,40640,50783,41119,47855,48605,51658,53829,57715,16100,,,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,,,Central
35017,New Mexico,Grant County,12883,14813,21939,19050,20050,21649,18700,22030,26204,27676,31002,29514,28364,43500,,,"Silver City, NM",Micropolitan Statistical Area,,,Central
35019,New Mexico,Guadalupe County,5429,10927,8015,7027,8646,6772,5610,4969,4496,4156,4680,4687,4350,,,,,,,,
35021,New Mexico,Harding County,---,---,---,4421,4374,3013,1874,1348,1090,987,810,695,719,,,,,,,,
35023,New Mexico,Hidalgo County,---,---,4338,5023,4821,5095,4961,4734,6049,5958,5932,4894,4436,,,,,,,,
35025,New Mexico,Lea County,---,---,3545,6144,21154,30717,53429,49554,55993,55765,55511,64727,71476,26020,,,"Hobbs, NM",Micropolitan Statistical Area,,,Central
35027,New Mexico,Lincoln County,4953,7822,7823,7198,8557,7409,7744,7560,10997,12219,19411,20497,19352,40760,,,"Ruidoso, NM",Micropolitan Statistical Area,,,Central
35028,New Mexico,Los Alamos County,---,---,---,---,---,10476,13037,15198,17599,18115,18343,17950,17817,31060,,106,"Los Alamos, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35029,New Mexico,Luna County,---,3913,12270,6247,6457,8753,9839,11706,15585,18110,25016,25095,24367,19700,,,"Deming, NM",Micropolitan Statistical Area,,,Central
35031,New Mexico,McKinley County,---,12963,13731,20643,23641,27451,37209,43208,56449,60686,74798,71492,73462,23700,,,"Gallup, NM",Micropolitan Statistical Area,,,Central
35033,New Mexico,Mora County,10304,12611,13915,10322,10981,8720,6028,4673,4205,4264,5180,4881,4609,29780,,106,"Las Vegas, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Outlying
35035,New Mexico,Otero County,4791,7069,7902,9779,10522,14909,36976,41097,44665,51928,62298,63797,64768,10460,,,"Alamogordo, NM",Micropolitan Statistical Area,,,Central
35037,New Mexico,Quay County,---,14912,10444,10828,12111,13971,12279,10903,10577,10823,10155,9041,8445,,,,,,,,
35039,New Mexico,Rio Arriba County,13777,16624,19552,21381,25352,24997,24193,25170,29282,34365,41190,40246,39370,21580,,106,"Española, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35041,New Mexico,Roosevelt County,---,12064,6548,11109,14549,16409,16198,16479,15695,16702,18018,19846,19137,38780,,188,"Portales, NM",Micropolitan Statistical Area,,"Clovis-Portales, NM",Central
35043,New Mexico,Sandoval County,---,8579,8863,11144,13898,12438,14201,17492,34799,63319,89908,131561,138521,10740,,106,"Albuquerque, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35045,New Mexico,San Juan County,4828,8504,8333,14701,17115,18292,53306,52517,81433,91605,113801,130044,128246,22140,,,"Farmington, NM",Metropolitan Statistical Area,,,Central
35047,New Mexico,San Miguel County,22053,22930,22867,23636,27910,26512,23468,21951,22751,25743,30126,29393,28215,29780,,106,"Las Vegas, NM",Micropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35049,New Mexico,Santa Fe County,14658,14770,15030,19567,30826,38153,44970,53756,75360,98928,129292,144170,148098,42140,,106,"Santa Fe, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Central
35051,New Mexico,Sierra County,3158,3536,4619,5184,6962,7186,6409,7189,8454,9912,13270,11988,11236,,,,,,,,
35053,New Mexico,Socorro County,12195,14761,14061,9611,11422,9670,10168,9763,12566,14764,18078,17866,17152,,,,,,,,
35055,New Mexico,Taos County,10889,12008,12773,14394,18528,17146,15934,17516,19456,23118,29979,32937,32797,45340,,,"Taos, NM",Micropolitan Statistical Area,,,Central
35057,New Mexico,Torrance County,---,10119,9731,9269,11026,8012,6497,5290,7491,10285,16911,16383,15596,10740,,106,"Albuquerque, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Outlying
35059,New Mexico,Union County,4528,11404,16680,11036,9095,7372,6068,4925,4725,4124,4174,4549,4163,,,,,,,,
35061,New Mexico,Valencia County,13895,13320,13795,16186,20245,22481,39085,40539,61115,45235,66152,76569,75661,10740,,106,"Albuquerque, NM",Metropolitan Statistical Area,,"Albuquerque-Santa Fe-Las Vegas, NM",Outlying
36001,New York,Albany County,165571,173666,186106,211953,221315,239386,272926,286742,285909,292594,294565,304204,307433,10580,,104,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,,"Albany-Schenectady, NY",Central
36003,New York,Allegany County,41501,41412,36842,38025,39681,43784,43978,46458,51742,50470,49927,48946,47334,,,,,,,,
36005,New York,Bronx County,---,---,732016,1265258,1394711,1451277,1424815,1471701,1168972,1203789,1332650,1385108,1440005,35620,35614,408,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,"New York-Jersey City-White Plains, NY-NJ","New York-Newark, NY-NJ-CT-PA",Central
36007,New York,Broome County,69149,78809,113610,147022,165749,184698,212661,221815,213648,212160,200536,200600,195928,13780,,,"Binghamton, NY",Metropolitan Statistical Area,,,Central
36009,New York,Cattaraugus County,65643,65919,71323,72398,72652,77901,80187,81666,85697,84234,83955,80317,77926,36460,,160,"Olean, NY",Micropolitan Statistical Area,,"Buffalo-Cheektowaga-Olean, NY",Central
36011,New York,Cayuga County,66234,67106,65221,64751,65508,70136,73942,77439,79894,82313,81963,80026,78298,12180,,532,"Auburn, NY",Micropolitan Statistical Area,,"Syracuse-Auburn, NY",Central
36013,New York,Chautauqua County,88314,105126,115348,126457,123580,135189,145377,147305,146925,141895,139750,134905,130529,27460,,,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,,,Central
36015,New York,Chemung County,54063,54662,65872,74680,73718,86827,98706,101537,97656,95195,91070,88830,86705,21300,,236,"Elmira, NY",Metropolitan Statistical Area,,"Elmira-Corning, NY",Central
36017,New York,Chenango County,36568,35575,34969,34665,36454,39138,43243,46368,49344,51768,51401,50477,48772,,,,,,,,
36019,New York,Clinton County,47430,48230,43898,46687,54006,53622,72722,72934,80750,85969,79894,82128,80718,38460,,,"Plattsburgh, NY",Micropolitan Statistical Area,,,Central
36021,New York,Columbia County,43211,43658,38930,41617,41464,43182,47322,51519,59487,62982,63094,63096,61434,26460,,104,"Hudson, NY",Micropolitan Statistical Area,,"Albany-Schenectady, NY",Central
